source_id,ra,dec,pmra,pmdec,parallax_error,phot_g_n_obs,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
2057221959637741952,306.21556195012,35.76994390473867,NULL,NULL,NULL,44,21.162155,NULL,NULL
2057222642537533056,306.16058239975484,35.76955215347224,NULL,NULL,NULL,0,NULL,NULL,19.926458
2057223024784760192,306.1646047383568,35.801149438569304,NULL,NULL,NULL,82,20.2031,NULL,NULL
2057226422109068800,306.17881163712315,35.84698560197185,NULL,NULL,NULL,0,NULL,NULL,19.396137
2057228969024826496,306.2387664145927,35.96855348515047,NULL,NULL,NULL,45,21.125198,NULL,19.91916
2057229312622213632,306.19478346433704,35.95540617318802,NULL,NULL,NULL,49,21.34903,NULL,20.235003
2057230583931130368,305.47311831910116,35.35953776535789,NULL,NULL,NULL,50,21.17351,NULL,19.779547
2057230790089089408,305.55803558210016,35.37949671826786,NULL,NULL,NULL,79,20.938768,NULL,NULL
2057231546003802624,305.4690595726485,35.41268202182179,NULL,NULL,NULL,37,21.050278,NULL,NULL
2057232164481111680,305.4848483832886,35.448579186255756,NULL,NULL,NULL,59,21.073092,NULL,19.969385
2057232542438066688,305.5953705347902,35.440330625018774,NULL,NULL,NULL,56,21.2197,NULL,19.986935
2057235737897031936,305.36712324643963,35.467680866592765,NULL,NULL,NULL,0,NULL,NULL,15.862979
2057236459448280832,305.44873361770794,35.545887384615995,NULL,NULL,NULL,62,20.95529,NULL,NULL
2057236493810904064,305.4337950144263,35.54541555173435,NULL,NULL,NULL,63,19.721575,NULL,NULL
2057236665607373568,305.40347928418294,35.562693135833754,NULL,NULL,NULL,0,NULL,NULL,20.013767
2057236871763227264,305.5179664814858,35.530162855948035,NULL,NULL,NULL,60,21.100792,NULL,19.774822
2057238830270875648,305.47462214285264,35.64927742055887,NULL,NULL,NULL,64,21.05054,NULL,19.816967
2057239929782505728,305.6962597973216,35.60163785876144,NULL,NULL,NULL,58,20.987944,NULL,19.784962
2057240513896179072,305.61876641286693,35.60511269424055,NULL,NULL,NULL,73,20.79186,NULL,NULL
2057241063653170816,305.6562330085233,35.64812762206623,NULL,NULL,NULL,0,NULL,NULL,NULL
2057242609842895872,305.7025940580988,35.6664074910252,NULL,NULL,NULL,46,21.04562,NULL,NULL
2057243395815383424,305.7673974951031,35.76091737623649,NULL,NULL,NULL,39,20.601568,NULL,NULL
2057243640628528256,305.61245105605786,35.63796449566974,NULL,NULL,NULL,107,20.867863,NULL,NULL
2057243778067568384,305.5708769176127,35.63929809729688,NULL,NULL,NULL,148,20.610277,NULL,NULL
2057243812427300992,305.58285521034065,35.64962891630837,NULL,NULL,NULL,89,20.293568,NULL,NULL
2057244190384337280,305.6469168920751,35.6787966825965,NULL,NULL,NULL,82,21.112677,NULL,NULL
2057245599133853824,305.5953838623887,35.756549081540896,NULL,NULL,NULL,47,20.917423,NULL,NULL
2057246011454237312,305.66182509016585,35.75319689004425,NULL,NULL,NULL,75,21.02372,NULL,NULL
2057246148894217216,305.6849492506603,35.77247538317483,NULL,NULL,NULL,89,20.972723,NULL,NULL
2057246664285558656,305.7148919389243,35.80275485769196,NULL,NULL,NULL,58,20.940289,NULL,NULL
2057249722302818048,305.3492966218736,35.656788110945534,NULL,NULL,NULL,49,20.936703,NULL,NULL
2057250061608193152,305.4229817989633,35.616896045472686,NULL,NULL,NULL,0,NULL,NULL,19.77094
2057250272063752064,305.4433185112893,35.653506183303165,NULL,NULL,NULL,0,NULL,NULL,19.668186
2057250443861807616,305.4184114303473,35.65456981960754,NULL,NULL,NULL,44,21.180557,NULL,20.057562
2057250512580210048,305.40826275332483,35.66830594220514,NULL,NULL,NULL,66,21.079088,NULL,NULL
2057250924897052928,305.4312636534152,35.68599709169602,NULL,NULL,NULL,83,21.01354,NULL,NULL
2057251783890982784,305.42240653408754,35.72555106169853,NULL,NULL,NULL,0,NULL,NULL,19.801044
2057252402362531456,305.27851885110874,35.641413254206746,NULL,NULL,NULL,128,20.81646,NULL,NULL
2057254189069126656,305.236927877925,35.73318011665623,NULL,NULL,NULL,68,21.097277,NULL,NULL
2057255494742734592,305.37225476887306,35.80798373110287,NULL,NULL,NULL,106,20.901867,NULL,NULL
